,gu_id,userid,name,g_name,g_tag
5321,125872047,12587,chen,我们都是迪拜人 ：重新上路,"['小组标签', '迪拜', '阿联酋', 'DUBAI', 'UAE', '亚洲']"
5322,125881697,12588,卩卩匚,雷蒙德·卡佛,['nan']
5323,125901702,12590,宁梓潼,建筑速写,"['小组标签', '绘画', '设计']"
5324,125921708,12592,安杰,首都师范大学美术学院,['nan']
5325,125961969,12596,lisyrebecca,北京影视配音爱好者,"['小组标签', '配音', '北京', '爱好者']"
5326,125963992,12596,lisyrebecca,北京学配音，中国传媒大学校内开课,['nan']
5327,125975300,12597,蜂蜜与白色樱草,妹岛和世,"['小组标签', '建筑师', '建筑', '女性', '事务所']"
5328,125974906,12597,蜂蜜与白色樱草,邱比 Chiu-Pi,"['小组标签', '声波', '电子', '舞蹈', '艺术', '邬斯宾斯基']"
5329,125981938,12598,anqi,豆瓣留学,"['小组标签', '出国', '留学', '留学生', '美国', '豆瓣']"
5330,125993197,12599,刘饺子,经典·电影·台词,"['小组标签', '台词', '经典', '电影原声', '看电影', '剧本']"
5331,126015128,12601,乐乐,我们的2010、2011（考研）,"['小组标签', '考研', '大学', '研究生']"
5332,126023818,12602,兔子。,应届生求职全攻略丛书书友会,"['小组标签', '求职', '职业规划', '应届生']"
5333,126035030,12603,Jennifer^o^,让我们结伴旅游,"['小组标签', '让我们结伴旅行']"
5334,126032069,12603,Jennifer^o^,上海豆瓣圈,"['小组标签', '招聘', '交友', '兼职', '租房', '二手']"
5335,126051719,12605,Gen,曲终人散物是人非?,"['小组标签', '怀旧', '情感', '留学生', '物是人非', '曲终人散']"
5336,126111728,12611,Luna,漫画，绘本，插画,"['小组标签', '漫画', '绘本', '图画书', '书籍']"
5337,126111776,12611,Luna,免费Kindle英文原版书,"['小组标签', '英文原版', 'kindle', '免费电子书', '免费', '亚马逊']"
5338,126114070,12611,Luna,✿我们就是爱翻包✿,"['小组标签', '翻包', '服饰', '摄影']"
5339,126143207,12614,好吃的番茄,葡萄酒,"['小组标签', 'Loving', 'Wine', '-', '葡萄美酒、销魂一杯。']"
5340,126142535,12614,好吃的番茄,民歌 民乐 传统民歌 - 来自内心的 abc,"['小组标签', '民歌', '传统民歌', '民乐', '民谣']"
5341,126145022,12614,好吃的番茄,酒,['nan']
5342,126141735,12614,好吃的番茄,雪茄客,"['小组标签', '雪茄', '烟草', '烟丝', '斗客', 'cigar']"
5343,126151736,12615,Lizzy,公共关系,"['小组标签', '公关', '广告', '传媒', 'PR', '关系']"
5344,126214676,12621,Hi~Alice,极简主义,"['小组标签', '极简', '极简主义', '自由', '自然', '原始']"
5345,126212991,12621,Hi~Alice,改变从整理开始,"['小组标签', '断舍离', '扫除力', '生活', '整理']"
5346,126213414,12621,Hi~Alice,游泳,"['小组标签', '游泳']"
5347,126223801,12622,九杧,豆瓣打折书,"['小组标签', '书店', '书友会']"
5348,126225900,12622,九杧,巴中豆瓣,"['小组标签', '四川', '巴中', '巴中中学', '何苦', '中国大陆']"
5349,126231740,12623,keikei,美国留学DIY申请文书互助平台,"['小组标签', '留学', '美国', 'DIY', '托福', '文书']"
5350,126234965,12623,keikei,爱尔兰留学,"['小组标签', '爱尔兰留学', '爱尔兰留学diy', '欧洲']"
5351,126232759,12623,keikei,留学文书写作联盟,"['小组标签', '留学文书', '个人陈述', '推荐信', '简历', 'PS']"
5352,126281974,12628,=,Woody Allen,"['小组标签', '导演', '电影', '美国', '作家', '演员']"
5353,126284449,12628,=,TEDxFutian,"['小组标签', 'TED', 'TEDx', '深圳', '福田', 'Futian']"
5354,126283768,12628,=,Parsons Fashion Design (帕森斯服装设计),"['小组标签', '服装', '作品集', '设计', '美国', 'Fashion']"
5355,126293953,12629,jessie,沈阳吃喝玩乐-豆瓣小事,['nan']
5356,126312858,12631,杨佑宁的爱妻,杨迪,"['小组标签', '杨迪', '非正式会谈', '娜就这么说', '火星情报局', '嘻哈四重奏']"
5357,126334178,12633,咿咿呀呀小花牛,深圳 相亲会(单身男女都来看看啊),"['小组标签', '深圳', '单身\u3000相亲']"
5358,126331991,12633,咿咿呀呀小花牛,深圳相亲,"['小组标签', '深圳', '靠谱', '恋爱', '征友相亲', '单身']"
5359,126331751,12633,咿咿呀呀小花牛,深圳大龄单身青年组,"['小组标签', '大龄', '单身', '青年', '交友', '交流']"
5360,126342049,12634,深海里的鱼,英文写作（微信yingwenxiezuo）,"['小组标签', '英语', '写作', '书面表达', '作文']"
5361,126353919,12635,HANAKIRI,古典音乐乐评,"['小组标签', '古典音乐', '乐评', 'Music', 'Review']"
5362,126351753,12635,HANAKIRI,藝術管理,"['小组标签', '策展人', '经纪人', '画廊', '博物馆', '戏剧']"
5363,126375579,12637,kkkkknune,你想不想早上有很多人叫你起床,"['小组标签', '起床', '叫起床', '帮助', '怪癖']"
5364,126395581,12639,粽粽粽yy,深藏blue,"['小组标签', '科学', '机智', '有趣', '吐槽']"
5365,126391758,12639,粽粽粽yy,代表月亮消灭毛孔,"['小组标签', '美容', '护肤', '毛孔', '女性', '皮肤']"
5366,126391941,12639,粽粽粽yy,配饰交换（我们都是配饰控）,"['小组标签', '配饰控', '租', '交换', '饰品', '闲置']"
5367,126423724,12642,杜若,安徽师范大学,"['小组标签', '安徽', '大学', '安师大', '芜湖', '中国大陆']"
5368,126463228,12646,xiao小枫子,深圳龙岗租房★个人房源免费推广★,"['小组标签', '豆瓣租房深圳', '坂田租房', '布吉租房', '中心城租房']"
5369,126475164,12647,老小王,我们自己就是冷笑话,"['小组标签', '闲聊']"
5370,126485140,12648,LAOSESE,我就喜欢随身背着我的包,"['小组标签', '随意', '自己', '包', '习惯', '服饰']"
5371,126555348,12655,Miyuu,Moleskine,"['小组标签', '本子', '淘宝']"
5372,126551930,12655,Miyuu,上海二手_咦?没有发布衣物饰妆品的?,"['小组标签', '上海交换', '二手', '闲置', '上海二手', '兼职']"
5373,126574999,12657,余粒粒,办公室三防小组,"['小组标签', '办公室', '护肤', '八卦']"
5374,126591795,12659,Uha酱,暗恋是一场纯真的闷骚,"['小组标签', '所谓爱情', '暗恋', '闷骚', '单身']"
5375,126592010,12659,Uha酱,那是犯贱不是爱情,"['小组标签', '犯贱', '爱情', 'TMD', '闲聊', '单身']"
5376,126604041,12660,叮当二声,如果你也喜欢泰国,"['小组标签', '泰国', '电影', '泰语']"
5377,126602371,12660,叮当二声,Instagram,"['小组标签', '摄影', 'iphone', 'android']"
5378,126601796,12660,叮当二声,是谁他爸的发明海归这么尴尬的事,"['小组标签', '留学', '海归', '回国']"
5379,126603110,12660,叮当二声,胶片控,"['小组标签', '摄影', '胶片', '菲林', '胶卷', 'film']"
5380,126602127,12660,叮当二声,抠门男性联合会,"['小组标签', '吝啬', '省钱', '直男', '两性']"
5381,126632582,12663,逃之夭夭,泰国电影影迷会,"['小组标签', '泰国', '电影', '电视剧', '音乐', '寺庙']"
5382,126632120,12663,逃之夭夭,你住过的国际青年旅舍,"['小组标签', '掌柜', '背包', '旅行', '摄影', '客栈']"
5383,126631814,12663,逃之夭夭,没钱也旅游,"['小组标签', '旅游', '风景', '人生意义', '思考', '流浪']"
5384,126634125,12663,逃之夭夭,越南旅游,"['小组标签', '越南', '旅游', '自助游', '攻略', '路线']"
5385,126635506,12663,逃之夭夭,减肥餐设计与健身|公众微信fitness_d,"['小组标签', '减肥', '健身', '美食', '暴食']"
5386,126632738,12663,逃之夭夭,我们的云南谁的丽江 | 旅行,"['小组标签', '云南', '丽江', '旅行', '旅游', '摄影']"
5387,126645014,12664,六月,租房在北京 @北京租房,"['小组标签', '租房，北京租房，北京房产，租房攻略']"
5388,126642677,12664,六月,UnKang's Learning Team(有关摄影&PS后期),"['小组标签', 'PS', 'PS修色', 'PS修片', 'PS调色', '后期处理']"
5389,126641817,12664,六月,日系摄影,"['小组标签', '日系', '小清新', '摄影', '旅行']"
5390,126651977,12665,不二。,余华读者,"['小组标签', '作者', '作家', '文学', '小说', '余华']"
5391,126652424,12665,不二。,谁爱卡尔维诺,"['小组标签', '文学', '作家', '卡尔维诺', 'Calvino', '意大利']"
5392,126672487,12667,薄荷味的桃子君,SB文章研读,"['小组标签', 'SB', '文章', '研读', '怪癖', '人文']"
5393,126672210,12667,薄荷味的桃子君,豆瓣阅读,"['小组标签', '豆瓣阅读', '原创写作', '电子书']"
5394,126681818,12668,第十七颗板栗,发现博物馆,"['小组标签', '历史', '考古', '博物馆', '文化', '人文']"
5395,126683519,12668,第十七颗板栗,《科学美国人》SCIENTIFIC AMERICAN,"['小组标签', '科学', '阅读', '生活', '科普', '自然科学']"
5396,126711824,12671,Ivy,广州美术学院,"['小组标签', '广美', '美术', '设计', '艺术', '绘画']"
5397,126713644,12671,Ivy,四川美术学院,"['小组标签', '重庆', '四川美术学院']"
5398,126734427,12673,鹤童,手工 DIY  拼布 布料 分享,"['小组标签', '手工教程', 'DIY', '拼布', '布料']"
5399,126741826,12674,xjccc,就知道吃吃吃,"['小组标签', '吃', '吃吃', '吃吃吃', '逛吃', '逛吃逛吃']"
5400,126751828,12675,废话超多,UI设计,"['小组标签', 'UI', 'Design']"
5401,126754681,12675,废话超多,自己动手做布袋,"['小组标签', '布袋', 'DIY', '环保', '设计']"
5402,126752309,12675,废话超多,Glass art 玻璃艺术,"['小组标签', '玻璃艺术', '工艺美术', '琉璃', '玻璃', '手工艺']"
5403,126785226,12678,白田珍宝金,·纹身·穿孔·,"['小组标签', '行为艺术', '纪念', '痛苦', '自虐', '非主流']"
5404,126811839,12681,小小,爱生活爱果汁~,"['小组标签', '果汁，榨汁', '美食']"
5405,126812661,12681,小小,奥地利 · 维也纳,"['小组标签', '欧洲', '奥地利', '维也纳', 'Austria', 'Österreich']"
5406,126825781,12682,Dady,撩汉技术研究会,"['小组标签', '两性', '男人', '女人']"
5407,126832978,12683,偏偏,水瓶双鱼,"['小组标签', '水瓶双鱼座', '星座']"
5408,126865751,12686,♚,犯罪心理学,"['小组标签', 'Criminal', '犯罪', '心理学', '罪案', '文化']"
5409,126871871,12687,蓝,大学生@青岛,"['小组标签', '青岛', '学生', '豆瓣', '80后', '90后']"
5410,126875144,12687,蓝,云南大学,"['小组标签', '云南大学', '高校']"
5411,126885633,12688,陈六毛,Python编程,"['小组标签', '编程', '程序', 'program', 'coding']"
5412,126895752,12689,变态辣鸡腿,邵阳也可以很有趣。,"['小组标签', '湖南，邵阳']"
5413,126891859,12689,变态辣鸡腿,❤株洲豆瓣❤,"['小组标签', '城市', '株洲', '中国大陆']"
5414,126921862,12692,丢~,我们都是七月半 (7月14日出生),"['小组标签', '生日']"
5415,126925490,12692,丢~,个旧豆瓣,"['小组标签', '云南', '锡都', '个旧', '红河州', '锡']"
5416,126935587,12693,咸鱼雾,武汉租房（出租、求租、转租）,"['小组标签', '武汉租房', '武汉出租房', '武汉合租房', '武汉求租', '武汉单身公寓']"
5417,126943213,12694,柏舟,BONES,"['小组标签', '美剧', '犯罪', '科学', '心理', '电视']"
5418,126945584,12694,柏舟,True Detective,"['小组标签', '美剧', '真探', 'TD', 'HBO']"
5419,126941866,12694,柏舟,租房在昆明。,"['小组标签', 'home']"
5420,126952633,12695,杨骁骁,上海老建筑癖摄影作案小团伙,"['小组标签', '上海', '老建筑', '摄影', '人文', '怀旧']"
5421,126981868,12698,耳 朵,我们都是古怪的人,"['小组标签', '古怪', '奇特', '个性', '年轻', '20岁']"
5422,126994123,12699,会飞的羊羊羊,插画,"['小组标签', '绘画']"
5423,126993630,12699,会飞的羊羊羊,爵士和聲研究所 Jazz Lab~,"['小组标签', 'Jazz', '', '爵士', '', 'Harmony', '', '和聲', '', '音樂']"
5424,126993500,12699,会飞的羊羊羊,Jazz Trio & Piano Solo,"['小组标签', 'jazz']"
5425,126991870,12699,会飞的羊羊羊,爵士咖啡屋,"['小组标签', '爵士乐', 'jazz', '爵士咖啡屋', '爵士']"
5426,126991894,12699,会飞的羊羊羊,手帐-豆瓣小事,['nan']
5427,126994757,12699,会飞的羊羊羊,马老板爵士乐队,"['小组标签', '马老板', '爵士', '艺人']"
5428,126995114,12699,会飞的羊羊羊,Berklee Harmony Workbooks 学习讨论交流,"['小组标签', 'Berklee', '和弦', 'Harmony']"
5429,127012533,12701,我想躺着吃,跳跃性思维,"['小组标签', '跳跃', '思考', 'BT']"
5430,127023335,12702,Rae_Xin,水晶鉴定与科普,"['小组标签', '水晶', '天然', '宝石', '紫水晶', '玛瑙']"
5431,127031883,12703,JIN槿,香水买卖（转让、代购、团购）,"['小组标签', '香水', '闲置', '买卖', '转让', '交换']"
5432,127061889,12706,小白菜啊哈哈哈,养兔-豆瓣小事,['nan']
5433,127064240,12706,小白菜啊哈哈哈,喵的日常,"['小组标签', '慵懒', '饮食', '睡眠', '夜晚', '阳光']"
5434,127074325,12707,寒雨里,建筑学的电影，或电影中的建筑学,"['小组标签', '建筑', '电影', '空间', '时间', '影像']"
5435,127073795,12707,寒雨里,无名者的生活,"['小组标签', '福柯', '傅柯', 'Foucault', '愚人船', '宫娥图']"
5436,127091892,12709,禁臠,吐槽把少年,['nan']
5437,127111958,12711,竟然有人,济南租房,"['小组标签', '济南', '出租', '合租', '同城', '求租']"
5438,127112691,12711,竟然有人,陈升---魔鬼的情诗,"['小组标签', '陈升', '情诗', '感动', '流泪']"
5439,127121963,12712,。suny潘,Gay-豆瓣小事,['nan']
5440,127124111,12712,。suny潘,大理青旅义工,"['小组标签', '青旅义工', '大理义工', '大理青旅', '大理旅游']"
5441,127121898,12712,。suny潘,房地产,"['小组标签', '房产', '财经', '财产', '理财', '经济']"
5442,127132522,12713,子系_,刚被绿,"['小组标签', '绿', '绿帽', '被绿']"
5443,127161904,12716,king,编导,"['小组标签', '编导', '电影', '艺考', '北京电影学院', '中国传媒大学']"
5444,127225830,12722,珞樱清,中国新闻周刊,"['小组标签', '新闻', '杂志', '时政', '媒体', '报刊']"
5445,127221914,12722,珞樱清,开封豆瓣,"['小组标签', '城市', '中原', '古城', '文化名城', '历史']"
5446,127223127,12722,珞樱清,行走在汴梁古城,"['小组标签', '交友', '情感', '同城', '互助', '闲聊']"
5447,127224181,12722,珞樱清,河南大学文学院,"['小组标签', '河南大学', '文学院']"
5448,127223094,12722,珞樱清,河南大学,"['小组标签', '大学', '河南大学']"
5449,127225775,12722,珞樱清,开封单身恋爱小组,"['小组标签', '开封']"
5450,127233962,12723,沈怡君,澳洲打工度假Australia Working Holiday Visa,"['小组标签', '澳洲', '旅游', '移民', '买房', '留学']"
5451,127241918,12724,piggyxx,泰国DC减肥药交流讨论,"['小组标签', '减肥', '减肥药', '减肥交流', '泰国DC']"
5452,127251919,12725,大明紫宫灰白的,我就是怕麻烦,"['小组标签', '麻烦', '发呆', '做梦']"
5453,127261920,12726,Argentina,司法考试联盟,"['小组标签', '司法考试', '司法考试视频', '司考资料', '司考经验', '司考真题']"
5454,127273896,12727,米纳米,東京大学,"['小组标签', '东京', '大学', '东大', '东京大学', '高校']"
5455,127272370,12727,米纳米,早稻田大学,"['小组标签', '早稻田大学', '早稻田', 'waseda']"
5456,127272825,12727,米纳米,Where's 鸦片,"['小组标签', '私人', '文字', '鸦片', '麦子', '博客']"
5457,127273021,12727,米纳米,庆应义塾大学 Keio University,"['小组标签', '日本大学', '东京', '私学双雄', '日本留学', 'Japan']"
5458,127281925,12728,阿罗,零食小吃美食小跟班（吃货联盟）,"['小组标签', '零食', '美食', '小吃', '购物', '吃货']"
5459,127284229,12728,阿罗,豆瓣美食试吃,"['小组标签', '美食', '试吃', '菜谱', '吃货', '豆瓣']"
5460,127285453,12728,阿罗,玩胶片-豆瓣小事,['nan']
5461,127313747,12731,大葱葱,Audiobook英文有声读物小组3,"['小组标签', '书籍', '书友会']"
5462,127315198,12731,大葱葱,小主题组词条长连载,"['小组标签', '词条', '组词条', '主题', '连载']"
5463,127315156,12731,大葱葱,翻译爱好者,"['小组标签', '翻译', '译者', '译文', '原文', '忠实']"
5464,127311928,12731,大葱葱,英文翻译 Workshop™,"['小组标签', 'English', '英文', '翻译']"
5465,127314552,12731,大葱葱,英文原版书友会,"['小组标签', '英语', '学习', '小说', '原版']"
5466,127315668,12731,大葱葱,英文有声小说（English Audiobook）,['nan']
5467,127315255,12731,大葱葱,推理翻译,"['小组标签', '推理', '翻译', 'Mystery', '书籍']"
5468,127341931,12734,九,素食菜谱,"['小组标签', '素食', '美食', '营养', '吃货']"
5469,127373520,12737,knewyousowell,灵异豆瓣,"['小组标签', '灵异', '悬疑', '恐怖', '鬼故事', '重口味']"
5470,127373376,12737,knewyousowell,史上最沉默小组,"['小组标签', '沉默']"
5471,127375869,12737,knewyousowell,Rihanna,"['小组标签', 'Rihanna']"
5472,127372225,12737,knewyousowell,高压锅爆炸,"['小组标签', '高压锅', '生活', '烹调', '烹饪', '事故']"
5473,127374727,12737,knewyousowell,方便面,"['小组标签', '美食', '文化', '吃', '方便面', '品牌']"
5474,127382282,12738,Icy 不想说话,华中农业大学,"['小组标签', '武汉', '湖北', '华中农业大学', '中国大陆']"
5475,127394326,12739,Treacherous,我们爱看恐怖片,"['小组标签', '恐怖片', '灵异', '日韩', '鬼', '鬼片']"
5476,127435857,12743,凶猛的小狮子,《外面》独立杂志,"['小组标签', '独立杂志', '外面', '摇滚', '在路上', '梦想']"
5477,127432728,12743,凶猛的小狮子,我们都爱女鼓手,"['小组标签', '鼓手', '女鼓手', '打击乐', '架子鼓', '学鼓']"
5478,127432430,12743,凶猛的小狮子,北京人艺,"['小组标签', '戏剧', '话剧', '中国', '大陆', '小剧场']"
5479,127431937,12743,凶猛的小狮子,Keep 豆瓣儿小分队,"['小组标签', 'Keep', '健身', '运动', '坚持', '自律']"
5480,127432509,12743,凶猛的小狮子,摄影器材专用讨论所,"['小组标签', '摄影', '器材', '三脚架', '镜头', '机身']"
5481,127464857,12746,想象空白,我们都是女博士，我们都站中间,"['小组标签', '女博']"
5482,127465710,12746,想象空白,经济学,['nan']
5483,127462347,12746,想象空白,宏观、行业和公司研究,"['小组标签', '投资研究']"
5484,127475791,12747,你要去哪里😯,听摇滚-豆瓣小事,['nan']
5485,127474646,12747,你要去哪里😯,玩滑板-豆瓣小事,['nan']
5486,127471947,12747,你要去哪里😯,上海板女﹣女生滑板,"['小组标签', '滑板', '板女', '上海', 'LP', 'GCS']"
5487,127475208,12747,你要去哪里😯,滑板 skateboard,"['小组标签', '滑板', 'skateboard', 'skateboarding', 'skate', '极限']"
5488,127473858,12747,你要去哪里😯,滑板,"['小组标签', '滑板', 'skate', 'skater', '跑酷', '板友']"
5489,127473102,12747,你要去哪里😯,香蕉板/小鱼板 PENNY GLOBE 滑板 聚集,"['小组标签', '香蕉板', '小鱼板', 'PENNY', 'GLOBE', '滑板']"
5490,127492308,12749,当时间艾特,吃喝玩乐在南京,"['小组标签', '吃喝玩乐在南京', '交友', '聚会', '活动', '恋爱']"
5491,127494622,12749,当时间艾特,南师大研究生会,"['小组标签', '南京师范大学', '南师大研究生', '交流', '学习']"
5492,127493521,12749,当时间艾特,我们在南京一起看电影,"['小组标签', '看电影', '电影院', '聚会', '电影放映']"
5493,127492841,12749,当时间艾特,南京starboard 两轮滑板俱乐部,"['小组标签', '南京', 'starboard', '俱乐部', '中国大陆']"
5494,127511954,12751,张可可,王阳明,"['小组标签', '王阳明', '王守仁', '陆象山', '心学']"
5495,127515604,12751,张可可,互联网运营的自留地,"['小组标签', '互联网运营', '用户运营', '新媒体', '文案', '营销']"
5496,127514382,12751,张可可,讲座录音分享,"['小组标签', '讲座', '录音', '学术', '共享']"
5497,127514838,12751,张可可,当代儒学,"['小组标签', '当代哲学', '当代儒学']"
5498,127514994,12751,张可可,阳明心学初探,"['小组标签', '王阳明', '王守仁', '心学', '儒家']"
5499,127555293,12755,老阿姨日记,刘亚仁,"['小组标签', '单眼皮', '韩国明星', '男人', '温暖', '成均馆绯闻']"
5500,127584657,12758,elephant tail,西餐.,"['小组标签', '美食', '西餐', '料理', '食品', '甜品']"
5501,127581978,12758,elephant tail,脱水帖精选，手机党福利，直播备份,"['小组标签', '脱水', '手机党', '八八', '极品', '8']"
5502,127585694,12758,elephant tail,绝地求生(Playerunknown's Battlegrounds),"['小组标签', 'STEAM', '吃鸡', '绝地求生', 'PUBG', '开黑']"
5503,127601982,12760,NICCE,占星与星宿恋爱关系,"['小组标签', '占星', '星座', '恋爱', '星宿', '星盘']"
5504,127613592,12761,angel,日语学习|日语入门|日语mp3，视频,"['小组标签', '日语学习']"
5505,127615215,12761,angel,水瓶女去死去死去死去死,"['小组标签', '水瓶女去死']"
5506,127622445,12762,Mikko,豆瓣老年活动室,"['小组标签', '夕阳红', '社区', '聊天', '老年人', '活动']"
5507,127625655,12762,Mikko,濮阳8090,"['小组标签', '交友，情感，']"
5508,127621985,12762,Mikko,中原油田,"['小组标签', '中原，油田']"
5509,127643109,12764,iRenee,甜品制作,"['小组标签', '甜品', '甜品制作', 'diy', '美食']"
5510,127644482,12764,iRenee,风骚律师（Better call Saul!）,"['小组标签', '风骚律师', '绝命律师', '美剧', '绝命毒师']"
5511,127643028,12764,iRenee,自己的甜品cake,"['小组标签', '生活', '美味', '温暖', '美食', '现代艺术']"
5512,127642716,12764,iRenee,自己动手做小吃,"['小组标签', '小吃', '自己动手', '烹饪', '甜点', 'diy']"
5513,127654551,12765,Ereka,在家玩烘培,"['小组标签', '烘培', 'DIY', '自制', '蛋糕', '面包']"
5514,127651992,12765,Ereka,纯素食主义/严守素食主义,"['小组标签', '素食']"
5515,127654477,12765,Ereka,sony T系,"['小组标签', 'sony', '索尼', '相机', '摄影', '数码']"
5516,127663051,12766,Juicy最美,摄影&后期资源分享中心,"['小组标签', '摄影', 'ps']"
5517,127661994,12766,Juicy最美,深圳摄影后期,"['小组标签', '深圳', '深圳摄影', '摄影后期', '后期']"
5518,127671995,12767,撅嘴亲你,嘻嘻哈哈整容组,"['小组标签', '整容', '整形', '整形手术', '整形交流', '整容案例']"
5519,127674249,12767,撅嘴亲你,整容术,['nan']
5520,127685422,12768,butterfly,拉赫玛尼诺夫,"['小组标签', 'Sergei', 'Rachmaninov', '拉赫曼尼诺夫', '古典音乐', '俄罗斯']"
5521,127685797,12768,butterfly,油画,"['小组标签', '油画', '超现实', '绘画', '艺术', '现代艺术']"
5522,127683764,12768,butterfly,尼采,"['小组标签', '尼采']"
5523,127685149,12768,butterfly,我们都是北京妞儿你们都爱北京妞儿,"['小组标签', '北京', '姑娘', '女孩', '北京妞儿', '闲聊']"
5524,127714366,12771,王十月,美国研究,"['小组标签', '美国', '美国史', '美国学', '美国政治', '国际关系']"
5525,127712684,12771,王十月,西安外国语大学 | XISU,"['小组标签', 'XISU', '西外', '西安外国语大学', '语言']"
5526,127713395,12771,王十月,权力社会与人类文明,"['小组标签', '性别公正', '男权', '人类文明\u3000文化']"
5527,127722007,12772,潼介凉川,辛波丝卡诗中英对照,"['小组标签', '辛波丝卡', '辛波斯卡', '英文', '波兰', '诗歌']"
5528,127722531,12772,潼介凉川,维斯瓦娃·辛波丝卡,"['小组标签', '戏剧', '作家', '欧洲', '书友会']"
5529,127742016,12774,鲸骑士,狐狸旅游,"['小组标签', '狐狸旅游', '户外', '运动', '北京', '徒步']"
5530,127752988,12775,谁学谁不会,高个子女生,"['小组标签', '高', '女']"
5531,127764169,12776,霸气不是我的范,南昌招聘&兼职。,"['小组标签', '南昌', '招聘', '兼职']"
5532,127784966,12778,CJ。桃子小妞,游走印度,"['小组标签', '印度', '旅行', '经历', '思考']"
5533,127792024,12779,等风来,电视剧欢乐颂,"['小组标签', '欢乐颂']"
5534,127814491,12781,吴匆匆,教育成长电影,['nan']
5535,127813115,12781,吴匆匆,蔡翔,"['小组标签', '蔡翔', '上海大学', '文学', '学术', '革命']"
5536,127813748,12781,吴匆匆,李陀,"['小组标签', '文学批评', '80年代']"
5537,127813135,12781,吴匆匆,贺桂梅,"['小组标签', '文学', '现当代', '50-70年代', '北大', '人文']"
5538,127812034,12781,吴匆匆,尤克里里,"['小组标签', '尤克里里', 'ukulele', '小吉他', '乌克丽丽', '音乐']"
5539,127812415,12781,吴匆匆,浙江外国语学院,['nan']
5540,127825883,12782,盲盲,我不要千篇一律的婚纱照,"['小组标签', '婚纱', '摄影', '婚纱照']"
5541,127873629,12787,Jo,好书+好歌,"['小组标签', '读书', '音乐', '书籍', '流行', '旅行']"
5542,127882050,12788,mirai,疯狂的◎＿◎拍立得Camera（2组）,['nan']
5543,127882554,12788,mirai,拍立得mini25,"['小组标签', '拍立得\u3000mini25']"
5544,127892614,12789,张诗雨Mirror,合肥兼职,"['小组标签', '合肥', '兼职', '工作', '中国大陆', '经济']"
5545,127894512,12789,张诗雨Mirror,合肥招聘,"['小组标签', '合肥', '招聘', '求职', '兼职']"
5546,127905286,12790,下树里,Stacy Martin,"['小组标签', 'Stacy', 'Martin']"
5547,127904293,12790,下树里,Jared Leto,"['小组标签', '杰瑞德·莱托', 'Jered', 'Leto']"
5548,127915133,12791,MOCKING,讨厌谁?就狠狠的骂他,"['小组标签', '放松', '心情']"
5549,127913623,12791,MOCKING,大师阿莫多瓦的女性关怀,"['小组标签', '阿莫多瓦', '阿尔莫多瓦', 'Pedro', 'Almodovar', '导演']"
5550,127925777,12792,Deparel,WordPress,"['小组标签', 'blog', 'blogger', 'wordpress', '软件', '程序']"
5551,127922065,12792,Deparel,一起来读英文原版吧！,"['小组标签', '读书', '英文原版']"
5552,127924354,12792,Deparel,维基百科 Wikipedia,"['小组标签', '维基百科', '互联网']"
5553,127922731,12792,Deparel,人才库—让工作来找你！,"['小组标签', '招聘', '兼职', '求职', '人才']"
5554,127932263,12793,LuciaFlying,广州荔湾租房（个人房源免费推广）,"['小组标签', '广州荔湾租房', '广州荔湾合租', '广州荔湾租房网', '广州荔湾合租网']"
5555,127952067,12795,因因果果,路过心上的句子,"['小组标签', '句子', '感动', '词']"
5556,127955608,12795,因因果果,占星与玛法达星座运势星宿讨论分组,"['小组标签', '占星，星座，交友']"
5557,127953200,12795,因因果果,北京微整形韩国半永久,"['小组标签', '整形', '微整', '整容', '微整形', '半永久妆']"
5558,127963030,12796,鱼书明,关于音乐的记忆,"['小组标签', '音乐', '怀旧']"
5559,127972248,12797,shulai,许子东,"['小组标签', '许子东', '锵锵三人行', '梁文道', '窦文涛', '凤凰卫视']"
5560,127972699,12797,shulai,馬家輝,"['小组标签', '馬家輝', '马家辉', '我们', '在废墟里看见罗马', '目迷耽美']"
5561,127982245,12798,表妹十八,成都动物救助,"['小组标签', '动物救助']"
5562,127984304,12798,表妹十八,成都二手超级市场,"['小组标签', '成都', '二手', '闲置', '购物', '淘宝']"
5563,127982082,12798,表妹十八,成都，宠物领养,"['小组标签', '宠物', '成都', '领养']"
5564,127985631,12798,表妹十八,ART*艺术留学于日本*,"['小组标签', '留学', '日本', '艺术', 'art']"
5565,128004855,12800,FireStar,Jesse Eisenberg,"['小组标签', 'JesseEisenberg', '杰西艾森伯格', '演员']"
5566,128002093,12800,FireStar,邓不利多军,"['小组标签', '哈利', '波特', '邓不利多', 'Harry', 'Potter']"
5567,128003816,12800,FireStar,誠品書店•苏州,"['小组标签', '书店', '苏州', '读书', '诚品', '诚品书店']"
5568,128003790,12800,FireStar,Every Little Thing,['nan']
5569,128024358,12802,猫三,=手机党=の福音~|微信号MobileParty,"['小组标签', '手机', '拇指一族', '备份', '数码']"
5570,128022830,12802,猫三,我们什么都知道……一点儿weknooowit,"['小组标签', '知识', '博学', '涉猎', '兴趣', '好玩']"
5571,128022097,12802,猫三,掀起你的内幕来,"['小组标签', '曝光揭秘', '行业内幕', '社会百态', '职业人脉', '有种放学别走']"
5572,128023582,12802,猫三,牙套也美丽,"['小组标签', '美容']"
